Security,Block,Prev_Quality,New_Quality,Quality_Loss,Final_Return
AATV,3,11.9533527696793,2.3255813953488373,9.627771374330463,39.450982775426056
AAUAF,1,8.333333333333332,2.6537997587454765,5.679533574587856,-40.24577741384662
AAUAF,4,9.67741935483871,3.4246575342465757,6.252761820592134,-40.24577741384662
AAUKF,4,11.496746203904555,4.9079754601227,6.588770743781855,41.55494750672908
AAUKF,7,10.227272727272728,3.4552845528455287,6.7719881744272,41.55494750672908
AAUKF,9,14.592274678111588,4.761904761904762,9.830369916206827,41.55494750672908
AAVVF,1,10.981308411214954,2.9702970297029703,8.011011381511985,219.7837088510599
AAVVF,4,11.620294599018004,5.952380952380952,5.667913646637053,219.7837088510599
AAVXF,6,13.86861313868613,4.487179487179487,9.381433651506644,
AAVXF,9,11.180124223602483,1.9417475728155336,9.23837665078695,
AB,1,16.85082872928177,2.6537997587454765,14.197028970536293,76.90983368915883
AB,8,16.176470588235293,2.0905923344947737,14.08587825374052,76.90983368915883
ABAT,4,21.03004291845493,5.487804878048781,15.54223804040615,
ABAT,9,11.180124223602483,3.1358885017421603,8.044235721860323,
ABBNY,3,12.087912087912088,5.907172995780591,6.180739092131496,66.17969426540652
ABBV,6,11.604095563139932,5.82010582010582,5.7839897430341125,41.72991788990662
ABBY,3,14.332247557003258,4.040404040404041,10.291843516599219,-97.64150952785808
ABBY,5,17.543859649122805,8.181818181818182,9.362041467304623,-97.64150952785808
ABCB,2,17.5,7.920792079207921,9.57920792079208,23.93284896799408
ABCB,4,11.620294599018004,4.9079754601227,6.712319138895304,23.93284896799408
ABCB,7,20.0,7.281553398058252,12.718446601941748,23.93284896799408
ABCB,8,7.281553398058252,2.0905923344947737,5.190961063563478,23.93284896799408
ABCE,3,14.332247557003258,1.6853932584269662,12.646854298576292,-97.762468290065
ABCE,7,11.304347826086955,2.877697841726619,8.426649984360337,-97.762468290065
ABCFF,1,12.587412587412588,2.9702970297029703,9.617115557709617,95.45454976479871
ABCFF,6,13.86861313868613,6.25,7.618613138686131,95.45454976479871
ABCP,2,12.244897959183673,6.349206349206349,5.895691609977324,10.397668568916
ABCZF,2,17.5,9.243697478991598,8.256302521008402,36.88770227924779
ABCZF,7,16.5266106442577,10.0,6.526610644257701,36.88770227924779
ABEO,2,11.67883211678832,4.326923076923077,7.351909039865243,-55.80808080808081
ABEO,4,11.496746203904555,5.952380952380952,5.544365251523604,-55.80808080808081
ABEV,1,12.048192771084338,2.6537997587454765,9.394393012338861,-38.929439501382525
ABEV,4,15.903614457831324,5.181347150259067,10.722267307572256,-38.929439501382525
ABG,1,9.79020979020979,3.0534351145038165,6.736774675705973,96.91249410152818
ABG,5,30.46875,3.5211267605633805,26.94762323943662,96.91249410152818
ABGOF,1,8.98876404494382,2.6537997587454765,6.334964286198344,577.7523102353399
ABGOF,3,14.332247557003258,8.73015873015873,5.602088826844529,577.7523102353399
ABGOF,5,12.698412698412698,3.6231884057971016,9.075224292615596,577.7523102353399
ABGOF,9,8.035714285714286,2.702702702702702,5.333011583011585,577.7523102353399
ABGSF,2,12.244897959183673,6.349206349206349,5.895691609977324,110.26191062269052
ABILF,2,11.304347826086955,5.603448275862069,5.700899550224886,-92.08095375146904
ABLT,7,16.5266106442577,9.266409266409266,7.2602013778484356,-62.37915090374106
ABLT,9,11.650485436893204,4.3478260869565215,7.3026593499366825,-62.37915090374106
ABLZF,3,12.087912087912088,5.907172995780591,6.180739092131496,70.59449259938492
ABM,1,11.304347826086955,3.2710280373831773,8.033319788703778,23.32708931919681
ABM,4,15.903614457831324,10.679611650485436,5.224002807345888,23.32708931919681
ABM,5,10.679611650485436,4.761904761904762,5.917706888580674,23.32708931919681
ABMBF,3,11.9533527696793,2.702702702702702,9.250650066976599,24.19354854215577
ABMC,2,17.5,6.25,11.25,-36.01819777855874
ABMC,4,8.571428571428571,0.4798340033718065,8.091594568056765,-36.01819777855874
ABMC,6,8.93371757925072,0.4524247136999859,8.481292865550735,-36.01819777855874
ABMT,3,11.9533527696793,4.3478260869565215,7.605526682722779,63.016390727496095
ABNAF,3,11.971830985915492,2.702702702702702,9.26912828321279,-41.14309474352594
ABNAF,6,13.958810068649884,2.9940119760479043,10.96479809260198,-41.14309474352594
ABPR,2,15.060240963855422,6.557377049180328,8.502863914675094,-65.79804715200382
ABPR,5,8.641975308641975,3.389830508474576,5.2521448001673985,-65.79804715200382
ABR,5,12.76595744680851,5.185185185185185,7.580772261623325,39.69636023244955
ABR,9,11.48936170212766,4.9079754601227,6.581386242004959,39.69636023244955
ABSCF,3,11.971830985915492,3.690036900369003,8.281794085546489,
ABSCF,5,12.610619469026547,5.555555555555555,7.055063913470992,
ABSCF,8,9.090909090909092,3.5000000000000004,5.590909090909092,
ABSOF,9,14.592274678111588,2.8169014084507045,11.775373269660884,
ABSSF,2,12.244897959183673,5.365853658536586,6.879044300647087,409.0207113694114
ABSSF,7,11.612903225806452,4.643962848297214,6.968940377509238,409.0207113694114
ABT,1,11.447811447811448,2.5974025974025974,8.85040885040885,43.77997069302605
ABT,6,12.761506276150628,6.63265306122449,6.1288532149261385,43.77997069302605
ABT,8,10.024449877750612,3.7593984962406015,6.265051381510011,43.77997069302605
ABTI,8,10.493827160493826,2.7649769585253456,7.728850201968481,53.22834330517452
ABTS,2,14.457831325301203,4.059040590405904,10.3987907348953,298.9682398611867
ABTS,5,9.090909090909092,3.636363636363636,5.454545454545456,298.9682398611867
ABTS,7,10.869565217391305,3.937007874015748,6.9325573433755565,298.9682398611867
ABTZY,7,9.747292418772563,4.225352112676056,5.521940306096507,-2.4469713875526176
ABTZY,9,8.762886597938143,2.967359050445104,5.795527547493039,-2.4469713875526176
ABUS,1,19.047619047619047,2.6537997587454765,16.393819288873573,366.66667194725534
ABUS,8,10.0,3.947368421052632,6.052631578947368,366.66667194725534
ABVC,2,12.790697674418606,6.315789473684211,6.474908200734395,-61.20574482957541
ABVC,3,6.315789473684211,0.4710975299210593,5.844691943763151,-61.20574482957541
ABVN,5,11.519607843137257,3.6231884057971016,7.896419437340155,
ABWN,5,10.085836909871244,3.636363636363636,6.449473273507608,
ABZPY,1,12.093023255813954,0.6652957542034595,11.427727501610494,-19.714282807849703
AC,8,10.493827160493826,2.0905923344947737,8.403234825999052,
ACAD,1,11.447811447811448,5.7324840764331215,5.715327371378327,-58.91534614376225
ACAI,9,15.774647887323944,4.329004329004329,11.445643558319615,-43.84422154183609
ACAN,2,18.75,12.5,6.25,20.04095874925251
ACAN,3,12.5,5.323193916349809,7.176806083650191,20.04095874925251
ACAZF,2,17.46031746031746,11.18421052631579,6.276106934001669,14.925375391577123
ACAZF,3,11.18421052631579,5.172413793103448,6.011796733212341,14.925375391577123
ACAZF,6,12.761506276150628,2.9940119760479043,9.767494300102724,14.925375391577123
ACBD,8,13.47517730496454,5.813953488372093,7.661223816592447,
ACCFF,8,10.024449877750612,3.2085561497326207,6.815893728017992,9.351499961614977
ACCO,4,15.584415584415584,3.903903903903904,11.68051168051168,-10.621343248442306
ACCO,8,8.056872037914692,2.857142857142857,5.199729180771834,-10.621343248442306
ACCYY,1,14.7766323024055,2.6537997587454765,12.122832543660024,-13.377221446221336
ACDSF,6,12.910798122065728,6.944444444444445,5.966353677621283,-3.5186761293366224
ACDSF,9,13.333333333333334,6.666666666666667,6.666666666666667,-3.5186761293366224
ACEHF,2,27.884615384615387,10.95890410958904,16.925711275026345,-41.66666511446233
ACEHF,3,10.95890410958904,5.128205128205128,5.830698981383913,-41.66666511446233
ACEHF,7,8.333333333333332,0.7042253521126761,7.629107981220656,-41.66666511446233
ACEHF,9,15.774647887323944,2.8169014084507045,12.95774647887324,-41.66666511446233
ACET,8,7.6923076923076925,1.9900497512437807,5.702257941063912,
ACEYY,8,9.266409266409266,0.0,9.266409266409266,217.96610043467345
ACFN,3,14.332247557003258,2.631578947368421,11.700668609634837,136.882127748005
ACFN,5,10.085836909871244,3.389830508474576,6.696006401396668,136.882127748005
ACFN,7,10.588235294117649,4.643962848297214,5.944272445820435,136.882127748005
ACFN,9,12.258064516129032,7.142857142857142,5.11520737327189,136.882127748005
ACGBF,1,10.126582278481012,2.6537997587454765,7.472782519735535,-16.86746609852956
ACGBF,7,10.227272727272728,3.4552845528455287,6.7719881744272,-16.86746609852956
ACGBY,1,10.126582278481012,2.6537997587454765,7.472782519735535,-16.64213434389809
ACGBY,5,10.085836909871244,3.076923076923077,7.008913832948167,-16.64213434389809
ACGBY,7,10.227272727272728,3.4552845528455287,6.7719881744272,-16.64213434389809
ACGBY,9,9.266409266409266,2.2535211267605635,7.012888139648702,-16.64213434389809
ACGL,3,14.332247557003258,9.019607843137257,5.312639713866002,-5.568791533132823
ACGX,6,13.86861313868613,8.540925266903916,5.327687871782215,-26.272759480365654
ACGX,9,12.34567901234568,3.1358885017421603,9.20979051060352,-26.272759480365654
ACGYF,5,12.610619469026547,3.896103896103896,8.71451557292265,-21.999998092651367
ACHC,1,16.85082872928177,5.7324840764331215,11.118344652848648,103.62710803183452
ACHFF,3,11.9533527696793,2.631578947368421,9.32177382231088,94.66143945996434
ACHFF,7,20.0,9.266409266409266,10.733590733590734,94.66143945996434
ACHFF,8,9.266409266409266,2.931596091205212,6.3348131752040535,94.66143945996434
ACHV,2,12.244897959183673,5.365853658536586,6.879044300647087,-70.32786854276902
ACIC,1,19.047619047619047,9.734513274336283,9.313105773282764,-69.1823898666748
ACIC,7,20.0,7.6923076923076925,12.307692307692307,-69.1823898666748
ACITF,2,15.18987341772152,0.5821875387092779,14.607685879012243,38.461549042244926
ACIU,6,8.181818181818182,2.0408163265306123,6.14100185528757,
ACIW,9,11.728395061728394,4.761904761904762,6.966490299823632,-1.5388059045578066
ACJJF,2,14.84375,6.349206349206349,8.494543650793652,0.0
ACJJF,4,10.638297872340424,0.4798340033718065,10.158463868968617,0.0
ACJJF,9,5.459057071960298,0.3528468323977546,5.106210239562543,0.0
ACKDF,4,15.903614457831324,8.26086956521739,7.642744892613933,-8.18457433686288
ACKRF,3,11.9533527696793,4.891304347826087,7.062048421853214,110.29412098241824
ACKRF,5,7.344632768361582,0.4018215912135012,6.942811177148081,110.29412098241824
ACLS,1,13.636363636363637,5.633802816901409,8.002560819462229,150.2550516362457
ACLS,6,8.80281690140845,3.065134099616858,5.737682801791593,150.2550516362457
ACLS,9,9.266409266409266,2.272727272727273,6.993681993681992,150.2550516362457
ACLTF,3,6.336633663366337,0.4710975299210593,5.865536133445278,11.660159279387992
ACLTF,6,8.860759493670885,3.065134099616858,5.795625394054028,11.660159279387992
ACLTF,9,6.60377358490566,0.3528468323977546,6.2509267525079055,11.660159279387992
ACMB,3,10.625,0.4710975299210593,10.153902470078942,
ACMB,7,9.747292418772563,4.72972972972973,5.017562689042833,
ACMDY,9,13.333333333333334,4.3478260869565215,8.985507246376812,
ACMR,7,11.891891891891891,6.722689075630252,5.169202816261639,
ACMR,9,11.48936170212766,3.1358885017421603,8.3534732003855,
ACMT,5,12.698412698412698,6.806282722513089,5.892129975899609,15.53273484046522
ACMTA,4,11.496746203904555,2.272727272727273,9.224018931177282,6.068397109393307
ACN,6,12.761506276150628,1.7467248908296942,11.014781385320934,75.62393036739982
ACNB,2,18.75,8.423913043478262,10.326086956521738,-17.463842354350234
ACNB,8,10.024449877750612,0.3988341770210155,9.625615700729597,-17.463842354350234
ACNDF,1,10.981308411214954,2.5974025974025974,8.383905813812357,-10.75455367089766
ACNDF,5,8.47457627118644,0.4018215912135012,8.072754679972938,-10.75455367089766
ACNE,7,11.304347826086955,4.444444444444445,6.859903381642511,73.3333407839149
ACNFF,3,18.0,2.3255813953488373,15.674418604651162,2.6745354215386103
ACNFF,9,15.774647887323944,4.3478260869565215,11.426821800367422,2.6745354215386103
ACNI,1,8.333333333333332,0.6652957542034595,7.668037579129873,-50.98038935949404
ACNI,4,11.650485436893204,5.952380952380952,5.698104484512252,-50.98038935949404
ACNI,9,15.774647887323944,4.0,11.774647887323944,-50.98038935949404
ACNV,5,16.666666666666664,3.6231884057971016,13.043478260869563,
ACNV,7,16.5266106442577,4.225352112676056,12.301258531581645,
ACOPF,7,20.0,3.4552845528455287,16.54471544715447,-46.844514890912
ACPS,2,12.0,6.097560975609756,5.902439024390244,0.0
ACPS,3,6.097560975609756,0.4710975299210593,5.626463445688697,0.0
ACPS,6,11.604095563139932,3.571428571428571,8.032666991711361,0.0
ACR,8,11.76470588235294,2.3622047244094486,9.402501157943492,-53.47481969663208
ACRB,2,17.46031746031746,8.695652173913043,8.764665286404416,-90.01663871272181
ACRB,9,9.266409266409266,2.702702702702702,6.563706563706564,-90.01663871272181
ACRE,2,17.5,4.326923076923077,13.173076923076923,-0.4095690820546743
ACRE,4,11.267605633802818,5.376344086021505,5.891261547781313,-0.4095690820546743
ACRFF,1,14.7766323024055,2.6537997587454765,12.122832543660024,-17.037744636587572
ACRG,5,14.285714285714285,3.636363636363636,10.649350649350648,63.69230838922353
ACRL,5,11.519607843137257,5.907172995780591,5.612434847356665,
ACRL,9,24.873096446700508,14.066496163682864,10.806600283017644,
ACRS,2,14.84375,9.243697478991598,5.6000525210084025,
ACRS,5,10.650887573964498,2.4390243902439024,8.211863183720595,
ACSAF,9,13.333333333333334,2.2535211267605635,11.07981220657277,-33.459415028435714
ACSAY,5,11.519607843137257,4.958677685950414,6.560930157186843,
ACSAY,9,13.333333333333334,2.2535211267605635,11.07981220657277,
ACSYF,3,8.98876404494382,0.4710975299210593,8.517666515022762,101.75438431381409
ACSYF,6,8.722741433021806,0.4524247136999859,8.270316719321821,101.75438431381409
ACSYF,9,12.258064516129032,4.444444444444445,7.813620071684587,101.75438431381409
ACTG,4,11.620294599018004,1.6666666666666667,9.953627932351338,146.56750721066163
ACTG,9,11.48936170212766,1.9417475728155336,9.547614129312127,146.56750721066163
ACTL,7,10.588235294117649,4.545454545454546,6.042780748663103,19.999999999985
ACTX,2,18.75,7.920792079207921,10.82920792079208,-90.77499036555932
ACTX,8,10.493827160493826,5.459057071960298,5.034770088533528,-90.77499036555932
ACU,1,10.476190476190476,3.260869565217391,7.215320910973086,62.139677568374985
ACU,5,12.610619469026547,4.844290657439446,7.766328811587101,62.139677568374985
ACUR,1,16.85082872928177,5.387205387205387,11.463623342076382,58.09035875577639
ACUR,3,12.015503875968992,3.690036900369003,8.325466975599989,58.09035875577639
ACWRF,7,10.227272727272728,2.832244008714597,7.395028718558132,
ACXIF,1,16.85082872928177,7.575757575757576,9.275071153524193,66.84406592824065
ACXIF,9,14.592274678111588,1.4035087719298245,13.188765906181764,66.84406592824065
ADAD,3,10.75268817204301,4.891304347826087,5.861383824216923,
ADAP,7,10.588235294117649,4.72972972972973,5.858505564387919,
ADBE,9,15.774647887323944,9.32642487046632,6.448223016857623,115.08288345205672
ADC,3,11.9533527696793,6.0,5.9533527696793005,-12.579484846674143
ADCV,1,8.108108108108109,0.6652957542034595,7.44281235390465,
ADD,5,11.519607843137257,3.896103896103896,7.6235039470333605,-78.10004223987511
ADDDF,1,16.85082872928177,9.333333333333334,7.517495395948435,0.4303125372071297
ADDDF,4,15.903614457831324,6.976744186046512,8.926870271784813,0.4303125372071297
ADDYY,1,16.85082872928177,9.333333333333334,7.517495395948435,0.5257659077896285
ADDYY,4,15.903614457831324,6.976744186046512,8.926870271784813,0.5257659077896285
ADEA,1,11.447811447811448,2.6537997587454765,8.794011689065972,-9.647000192798224
ADEA,4,11.496746203904555,2.702702702702702,8.794043501201854,-9.647000192798224
ADEA,7,9.45945945945946,3.4552845528455287,6.004174906613931,-9.647000192798224
ADEA,9,11.728395061728394,0.7633587786259541,10.965036283102439,-9.647000192798224
ADERY,3,8.96551724137931,0.4710975299210593,8.494419711458251,19.230316481626904
ADERY,7,8.21917808219178,2.832244008714597,5.386934073477184,19.230316481626904
ADFJF,5,12.698412698412698,2.3255813953488373,10.37283130306386,40.00000627417321
ADFS,5,17.543859649122805,3.389830508474576,14.154029140648229,-94.31792680403164
ADGO,6,12.761506276150628,6.666666666666667,6.094839609483961,-95.28301905571612
ADHC,6,13.86861313868613,5.555555555555555,8.313057583130576,27.393878815765248
ADHI,2,18.75,6.557377049180328,12.192622950819672,2.989306002404467
ADI,7,12.12121212121212,7.042253521126761,5.078958600085358,54.89389155568286
ADI,9,13.333333333333334,2.4242424242424243,10.90909090909091,54.89389155568286
ADIA,7,16.5266106442577,5.88235294117647,10.64425770308123,-82.90598217461334
ADKIL,8,9.523809523809524,0.3988341770210155,9.124975346788508,
ADLI,3,9.230769230769232,3.11284046692607,6.117928763843162,-96.15384626147858
ADLRF,3,12.015503875968992,5.128205128205128,6.8872987477638645,-38.49489261397176
ADM,8,10.024449877750612,3.508771929824561,6.515677947926051,51.7545150609848
ADMA,2,15.384615384615383,4.326923076923077,11.057692307692307,-75.19828529360014
ADMA,7,20.0,10.687022900763358,9.312977099236642,-75.19828529360014
ADMA,8,10.687022900763358,4.072398190045249,6.614624710718109,-75.19828529360014
ADMG,4,10.638297872340424,2.702702702702702,7.935595169637722,450.4761994304037
ADMG,9,24.873096446700508,2.702702702702702,22.170393743997806,450.4761994304037
ADMT,3,14.814814814814811,1.6853932584269662,13.129421556387845,-39.24731197870873
ADMT,5,9.876543209876544,3.896103896103896,5.980439313772648,-39.24731197870873
ADMT,7,11.891891891891891,3.755868544600939,8.136023347290951,-39.24731197870873
ADOOY,5,11.519607843137257,2.272727272727273,9.246880570409983,49.77745004458498
ADP,2,9.333333333333334,0.966183574879227,8.367149758454106,24.65031855413659
ADP,4,21.03004291845493,3.903903903903904,17.12613901455103,24.65031855413659
ADPPF,8,9.550561797752808,3.508771929824561,6.041789867928246,
ADPXY,3,14.814814814814811,6.0,8.814814814814811,58.70896696545695
ADRGF,2,18.75,4.53257790368272,14.21742209631728,92.99516650483883
ADRGF,7,11.612903225806452,4.225352112676056,7.387551113130396,92.99516650483883
ADRNY,1,14.7766323024055,6.521739130434782,8.254893171970718,32.615479776712
ADRNY,7,16.5266106442577,6.722689075630252,9.803921568627448,32.615479776712
ADRZF,1,9.79020979020979,3.0534351145038165,6.736774675705973,10.169493560596928
ADRZF,7,10.588235294117649,4.643962848297214,5.944272445820435,10.169493560596928
ADRZY,1,10.981308411214954,3.260869565217391,7.720438845997563,31.55465649637022
ADRZY,5,9.090909090909092,2.366863905325444,6.724045185583648,31.55465649637022
ADSK,1,16.85082872928177,4.477611940298507,12.373216788983262,96.85441811739987
ADSK,9,14.592274678111588,1.4035087719298245,13.188765906181764,96.85441811739987
ADST,3,8.96551724137931,0.4710975299210593,8.494419711458251,0.0
ADST,5,8.641975308641975,0.4018215912135012,8.240153717428473,0.0
ADST,7,16.5266106442577,5.88235294117647,10.64425770308123,0.0
ADST,9,9.375,0.3528468323977546,9.022153167602246,0.0
ADSV,1,10.981308411214954,3.1630170316301705,7.8182913795847835,322.4952670102398
ADSV,7,10.227272727272728,3.4552845528455287,6.7719881744272,322.4952670102398
ADSV,9,14.592274678111588,4.329004329004329,10.263270349107259,322.4952670102398
ADTN,3,11.9533527696793,4.615384615384616,7.337968154294685,98.77417327029602
ADTR,6,12.910798122065728,5.607476635514018,7.3033214865517095,25.00000277179358
ADTTF,5,17.543859649122805,6.0606060606060606,11.483253588516744,218.20561774423192
ADTTF,6,6.0606060606060606,0.4524247136999859,5.608181346906075,218.20561774423192
ADUS,4,11.496746203904555,5.369127516778524,6.127618687126032,-7.219269607792059
ADUS,8,15.217391304347828,7.575757575757576,7.641633728590252,-7.219269607792059
ADVM,1,11.76470588235294,5.084745762711865,6.679960119641075,-69.04291317985887
ADVOF,5,11.519607843137257,4.844290657439446,6.675317185697811,107.67999246271329
ADVOF,9,11.48936170212766,2.702702702702702,8.786658999424958,107.67999246271329
ADVT,2,14.84375,6.349206349206349,8.494543650793652,-87.34177191581878
ADVT,5,10.085836909871244,3.389830508474576,6.696006401396668,-87.34177191581878
ADVT,7,8.540925266903916,3.4552845528455287,5.085640714058387,-87.34177191581878
ADWPF,7,20.0,4.225352112676056,15.774647887323944,-36.44465244564683
ADXDF,7,10.227272727272728,4.72972972972973,5.497542997542999,267.7999821884553
ADXRF,2,18.75,7.865168539325842,10.884831460674157,66.666672875484
ADXRF,9,9.58904109589041,1.1494252873563218,8.43961580853409,66.666672875484
ADYX,9,11.728395061728394,4.3478260869565215,7.380568974771872,-98.37586148194202
ADYYF,9,8.125,2.967359050445104,5.157640949554896,
AE,1,14.7766323024055,5.109489051094891,9.667143251310609,4.839615331680468
AE,3,14.332247557003258,4.054054054054054,10.278193502949204,4.839615331680468
AE,9,9.523809523809524,1.9417475728155336,7.582061950993991,4.839615331680468
AEBZY,7,10.227272727272728,3.4552845528455287,6.7719881744272,-27.85714353833879
AECFF,9,5.777777777777778,0.3528468323977546,5.424930945380023,
AECX,1,8.108108108108109,0.6652957542034595,7.44281235390465,3540.0000042574766
AEE,3,9.230769230769232,3.589743589743589,5.641025641025642,6.998469844392392
AEE,6,12.910798122065728,3.065134099616858,9.84566402244887,6.998469844392392
AEE,8,9.266409266409266,3.7593984962406015,5.507010770168664,6.998469844392392
AEG,7,16.5266106442577,3.755868544600939,12.770742099656761,16.613345571572644
AEGXF,4,11.620294599018004,5.181347150259067,6.438947448758937,13.542737970348004
AEGY,3,8.571428571428571,0.4710975299210593,8.100331041507513,0.0
AEHL,1,9.79020979020979,3.1630170316301705,6.6271927585796195,22.759856405701807
AEHR,5,11.188811188811188,3.389830508474576,7.798980680336612,719.1143543581413
AEIS,9,14.592274678111588,2.272727272727273,12.319547405384315,57.12450668717198
AEM,1,19.047619047619047,6.521739130434782,12.525879917184266,-6.178163782564608
AEMMF,7,6.666666666666667,0.5016969160395455,6.1649697506271215,-46.74403259725173
AEMMY,2,15.18987341772152,8.96551724137931,6.22435617634221,23.93800262933809
AEMMY,4,7.82608695652174,0.4798340033718065,7.346252953149934,23.93800262933809
AEMMY,7,10.227272727272728,4.225352112676056,6.001920614596672,23.93800262933809
AEO,2,12.849162011173185,6.962025316455696,5.887136694717489,62.5829879877714
AEO,4,9.67741935483871,1.6666666666666667,8.010752688172044,62.5829879877714
AEO,7,16.5266106442577,7.623318385650224,8.903292258607477,62.5829879877714
AEO,9,6.363636363636363,0.7633587786259541,5.600277585010409,62.5829879877714
AEOXF,1,14.814814814814811,0.6652957542034595,14.149519060611352,-26.95013594953981
AEOXF,7,10.869565217391305,4.72972972972973,6.139835487661575,-26.95013594953981
AEP,3,11.9533527696793,3.589743589743589,8.363609179935711,-12.104278559261516
AEP,5,11.519607843137257,0.0,11.519607843137257,-12.104278559261516
AEPLF,7,8.21917808219178,0.5016969160395455,7.7174811661522345,14.754100154721936
