Security,Acquisition_Event_Count,Acquisition_Quality_Jump_Sum,Acquisition_Quality_Jump_Avg,Acquisition_Final_Return_Mean,Acquisition_Final_Return_Median,Loss_Event_Count,Loss_Quality_Loss_Sum,Loss_Quality_Loss_Avg,Loss_Final_Return_Mean,Loss_Final_Return_Median,Total_Event_Count,Net_Quality_Delta,Event_Balance_Ratio,Acq_Winsor_Median_Return,Loss_Winsor_Median_Return,Acq_Recency_Weighted_Jump_Sum,Loss_Recency_Weighted_Loss_Sum,Net_Quality_Delta_Recency,Acq_Recency_Winsor_Mean_Return,Loss_Recency_Winsor_Mean_Return,Weighted_Winsor_Final_Return_Recency,Quality_Momentum_Score_Adj,Unique_Clusters,Unique_Blocks,Events_Per_Block,Net_Quality_Delta_Recency_Percentile,Quality_Momentum_Score_Adj_Percentile,Weighted_Winsor_Final_Return_Recency_Percentile,Event_Balance_Ratio_Percentile,Events_Per_Block_Percentile,Composite_Quality_Event_Rank
ASRE,2.0,12.675381570993032,6.337690785496516,32.19582859725411,32.19582859725411,0.0,0.0,0.0,0.0,0.0,2.0,12.675381570993032,1.0,32.19582859725411,0.0,10.717917998527309,0.0,10.717917998527309,32.195828597254106,0.0,32.195828597254106,345.0722508000101,2,2,1.0,0.9355852317360566,0.9591516103692066,0.6645718774548312,0.94344069128044,0.5003927729772192,0.8457187745483111
AEYGQ,3.0,20.17472558871591,6.7249085295719695,13.478195913575197,13.478195913575195,0.0,0.0,0.0,0.0,0.0,3.0,20.17472558871591,1.0,13.478195913575195,0.0,17.828531619672667,0.0,17.828531619672667,13.478195913575194,0.0,13.478195913575194,240.29644202131828,3,3,1.0,0.997643362136685,0.9489395129615082,0.5860172820109977,0.94344069128044,0.5003927729772192,0.8455616653574235
ATHJF,1.0,5.58481514314022,5.58481514314022,130.10936869720226,130.10936869720226,0.0,0.0,0.0,0.0,0.0,1.0,5.58481514314022,1.0,130.10936869720226,0.0,5.58481514314022,0.0,5.58481514314022,130.10936869720226,0.0,130.10936869720226,726.6367725645493,1,1,1.0,0.783974862529458,0.9748625294579732,0.8507462686567164,0.94344069128044,0.5003927729772192,0.8421838177533386
ABEPF,1.0,6.366459627329192,6.366459627329192,157.16879638119045,157.16879638119045,0.0,0.0,0.0,0.0,0.0,1.0,6.366459627329192,1.0,157.16879638119045,0.0,4.958203743156459,0.0,4.958203743156459,157.16879638119045,0.0,157.16879638119045,779.2749145246138,1,1,1.0,0.7454831107619796,0.9772191673212883,0.8758837391987431,0.94344069128044,0.5003927729772192,0.8363707776904948
AMXEF,1.0,6.868607006967435,6.868607006967435,131.2232006470313,131.2232006470313,0.0,0.0,0.0,0.0,0.0,1.0,6.868607006967435,1.0,131.2232006470313,0.0,4.8402255507684515,0.0,4.8402255507684515,131.2232006470313,0.0,131.2232006470313,635.1498886253761,1,1,1.0,0.7391987431264729,0.9725058915946583,0.852317360565593,0.94344069128044,0.5003927729772192,0.8283582089552238
AMLC,1.0,5.596369922212619,5.596369922212619,133.33333850734886,133.33333850734886,0.0,0.0,0.0,0.0,0.0,1.0,5.596369922212619,1.0,133.33333850734886,0.0,4.145892808050236,0.0,4.145892808050236,133.33333850734886,0.0,133.33333850734886,552.7857291909453,1,1,1.0,0.7077769049489395,0.9701492537313433,0.8531029065200314,0.94344069128044,0.5003927729772192,0.818381775333857
AMKAF,1.0,5.378863966075215,5.378863966075215,128.6170662676216,128.6170662676216,0.0,0.0,0.0,0.0,0.0,1.0,5.378863966075215,1.0,128.6170662676216,0.0,4.1890634688139405,0.0,4.1890634688139405,128.6170662676216,0.0,128.6170662676216,538.7850537677153,1,1,1.0,0.7109190887666929,0.969363707776905,0.8476040848389631,0.94344069128044,0.5003927729772192,0.817989002356638
BBBT,1.0,6.519756838905775,6.519756838905775,42.02737476417956,42.02737476417956,0.0,0.0,0.0,0.0,0.0,1.0,6.519756838905775,1.0,42.02737476417956,0.0,6.519756838905775,0.0,6.519756838905775,42.02737476417956,0.0,42.02737476417956,274.0082640400157,1,1,1.0,0.826394344069128,0.9520816967792616,0.6983503534956795,0.94344069128044,0.5003927729772192,0.8175962293794187
AUB,2.0,12.424491141747055,6.212245570873527,0.1704584259059087,0.1704584259059087,0.0,0.0,0.0,0.0,0.0,2.0,12.424491141747055,1.0,0.1704584259059087,0.0,11.91969578618257,0.0,11.91969578618257,0.17045842590590868,0.0,0.17045842590590868,2.031812580989974,2,2,1.0,0.9567949725058916,0.9300864100549883,0.5113904163393559,0.94344069128044,0.5003927729772192,0.8127258444619011
AETUF,1.0,5.453616013775291,5.453616013775291,120.53966009019976,120.53966009019976,0.0,0.0,0.0,0.0,0.0,1.0,5.453616013775291,1.0,120.53966009019976,0.0,3.843098250806695,0.0,3.843098250806695,120.53966009019975,0.0,120.53966009019975,463.2457568454803,1,1,1.0,0.6963864886095836,0.9662215239591516,0.8436763550667714,0.94344069128044,0.5003927729772192,0.8119010212097407
ASM,1.0,5.538579067990832,5.538579067990832,56.046065558852,56.046065558852,0.0,0.0,0.0,0.0,0.0,1.0,5.538579067990832,1.0,56.046065558852,0.0,5.26845937939662,0.0,5.26845937939662,56.046065558852,0.0,56.046065558852,295.2764197718117,1,1,1.0,0.7619795758051846,0.9552238805970149,0.7391987431264729,0.94344069128044,0.5003927729772192,0.8073841319717204
BB,1.0,5.211368780580366,5.211368780580366,85.72804529497468,85.72804529497468,0.0,0.0,0.0,0.0,0.0,1.0,5.211368780580366,1.0,85.72804529497468,0.0,3.6723895108069193,0.0,3.6723895108069193,85.72804529497468,0.0,85.72804529497468,314.8267743232455,1,1,1.0,0.6928515318146111,0.9567949725058916,0.7996857816182247,0.94344069128044,0.5003927729772192,0.7992144540455618
ARTW,1.0,5.038496376811596,5.038496376811596,79.03711212972281,79.03711212972281,0.0,0.0,0.0,0.0,0.0,1.0,5.038496376811596,1.0,79.03711212972281,0.0,3.5505683868300224,0.0,3.5505683868300224,79.03711212972281,0.0,79.03711212972281,280.6266717141335,1,1,1.0,0.6897093479968578,0.9528672427336999,0.786331500392773,0.94344069128044,0.5003927729772192,0.7944226237234878
AMMCF,1.0,5.55813953488372,5.55813953488372,15.984554285209388,15.984554285209388,0.0,0.0,0.0,0.0,0.0,1.0,5.55813953488372,1.0,15.984554285209388,0.0,5.55813953488372,0.0,5.55813953488372,15.984554285209388,0.0,15.984554285209388,88.84438312011729,1,1,1.0,0.7824037706205813,0.9371563236449332,0.593872741555381,0.94344069128044,0.5003927729772192,0.7790259230164965
BBSRF,1.0,7.791164658634536,7.791164658634536,21.117229452156884,21.117229452156884,0.0,0.0,0.0,0.0,0.0,1.0,7.791164658634536,1.0,21.117229452156884,0.0,5.222573852647149,0.0,5.222573852647149,21.117229452156884,0.0,21.117229452156884,110.28629037718483,1,1,1.0,0.7596229379418696,0.9410840534171249,0.6166535742340927,0.94344069128044,0.5003927729772192,0.7779261586802829
ACKAY,1.0,5.307602045092615,5.307602045092615,18.49368138805145,18.49368138805145,0.0,0.0,0.0,0.0,0.0,1.0,5.307602045092615,1.0,18.49368138805145,0.0,5.048747238832261,0.0,5.048747238832261,18.49368138805145,0.0,18.49368138805145,93.36992284376834,1,1,1.0,0.753338570306363,0.9379418695993715,0.6040848389630793,0.94344069128044,0.5003927729772192,0.772584446190102
AZNCF,1.0,5.818031772230246,5.818031772230246,33.39549169176742,33.39549169176742,0.0,0.0,0.0,0.0,0.0,1.0,5.818031772230246,1.0,33.39549169176742,0.0,3.899943325398191,0.0,3.899943325398191,33.39549169176742,0.0,33.39549169176742,130.2405249216991,1,1,1.0,0.699528672427337,0.94344069128044,0.6684996072270227,0.94344069128044,0.5003927729772192,0.7709740769835035
BEEM,3.0,28.305192057204486,9.435064019068163,394.6558008838592,394.6558008838592,1.0,8.436607339046363,8.436607339046363,394.6558008838592,394.6558008838592,4.0,19.868584718158125,0.75,394.6558008838592,394.6558008838592,24.286970616643327,7.633758001645938,16.65321261499739,394.6558008838592,394.6558008838592,394.6558008838592,0.0,4,4,1.0,0.99528672427337,0.48978790259230165,0.9363707776904949,0.8735271013354281,0.5003927729772192,0.7701885310290653
ASPN,5.0,35.40821505785234,7.081643011570468,682.1237291781542,682.1237291781542,2.0,20.951219127012163,10.475609563506081,682.1237291781542,682.1237291781542,7.0,14.456995930840176,0.7142857142857143,682.1237291781542,682.1237291781542,29.60722129591968,15.616129409856068,13.99109188606361,682.1237291781543,682.1237291781542,682.1237291781543,0.0,7,7,1.0,0.983503534956795,0.48978790259230165,0.9575805184603299,0.8656716417910447,0.5003927729772192,0.7701099764336213
AZN,1.0,5.818031772230246,5.818031772230246,31.394428936759965,31.394428936759965,0.0,0.0,0.0,0.0,0.0,1.0,5.818031772230246,1.0,31.394428936759965,0.0,3.899943325398191,0.0,3.899943325398191,31.394428936759965,0.0,31.394428936759965,122.43649358660485,1,1,1.0,0.699528672427337,0.9426551453260016,0.6598586017282011,0.94344069128044,0.5003927729772192,0.7690102120974077
ARYMF,2.0,21.96316173773613,10.981580868868065,782.3529435100564,782.3529435100564,1.0,5.991423874171624,5.991423874171624,782.3529435100564,782.3529435100564,3.0,15.971737863564506,0.6666666666666666,782.3529435100564,782.3529435100564,18.62420721979658,5.421264508664458,13.202942711132124,782.3529435100564,782.3529435100564,782.3529435100564,0.0,3,3,1.0,0.9717203456402199,0.48978790259230165,0.9607227022780833,0.802827965435978,0.5003927729772192,0.7609190887666929
ANAS,3.0,21.12502339335028,7.041674464450093,1101.141192589713,1101.141192589713,1.0,8.800813008130078,8.800813008130078,1101.141192589713,1101.141192589713,4.0,12.324210385220201,0.75,1101.141192589713,1101.141192589713,18.15700276783648,7.963304918893706,10.193697848942776,1101.141192589713,1101.141192589713,1101.141192589713,0.0,4,4,1.0,0.9269442262372348,0.48978790259230165,0.9717203456402199,0.8735271013354281,0.5003927729772192,0.7567556952081698
AXIM,1.0,7.491818606825619,7.491818606825619,1.104870897815575,1.104870897815575,0.0,0.0,0.0,0.0,0.0,1.0,7.491818606825619,1.0,1.104870897815575,0.0,5.279395342563059,0.0,5.279395342563059,1.104870897815575,0.0,1.104870897815575,5.833050272061012,1,1,1.0,0.762765121759623,0.9308719560094265,0.5168892380204242,0.94344069128044,0.5003927729772192,0.7558523173605657
BGNX,2.0,21.7479013883446,10.8739506941723,209.9999941792464,209.9999941792464,1.0,6.69877012476283,6.69877012476283,209.9999941792464,209.9999941792464,3.0,15.04913126358177,0.6666666666666666,209.9999941792464,209.9999941792464,20.281462465756498,5.484489108943358,14.79697335681314,209.9999941792464,209.9999941792464,209.9999941792464,0.0,3,3,1.0,0.9897879025923016,0.48978790259230165,0.8970934799685781,0.802827965435978,0.5003927729772192,0.7536135113904163
ASNCF,3.0,23.35152062395287,7.78384020798429,175.86327453268942,175.86327453268945,1.0,7.343557855170653,7.343557855170653,175.86327453268945,175.86327453268945,4.0,16.007962768782214,0.75,175.86327453268945,175.86327453268945,20.031760726938504,6.985408312361678,13.046352414576827,175.86327453268945,175.86327453268945,175.86327453268945,0.0,4,4,1.0,0.9677926158680282,0.48978790259230165,0.8853102906520032,0.8735271013354281,0.5003927729772192,0.7517282010997643
AMNI,4.0,30.104623837357316,7.526155959339329,129.4009841424029,129.4009841424029,1.0,14.132449425423866,14.132449425423866,129.4009841424029,129.4009841424029,5.0,15.97217441193345,0.8,129.4009841424029,129.4009841424029,27.04763908675082,12.787569048624311,14.260070038126509,129.4009841424029,129.4009841424029,129.4009841424029,0.0,5,5,1.0,0.9842890809112333,0.48978790259230165,0.8499607227022781,0.8837391987431265,0.5003927729772192,0.7506284367635507
AQQSQ,2.0,18.869974125390172,9.434987062695086,400.0,400.0,1.0,7.313536712678344,7.313536712678344,400.0,400.0,3.0,11.556437412711828,0.6666666666666666,400.0,400.0,17.926954921749616,6.617561675811072,11.309393245938544,400.00000000000006,400.0,400.0,0.0,3,3,1.0,0.94344069128044,0.48978790259230165,0.9379418695993715,0.802827965435978,0.5003927729772192,0.7478790259230166
AFNL,4.0,27.279316913327097,6.819829228331774,116.00000000000004,116.00000000000004,1.0,10.86861313868613,10.86861313868613,116.00000000000004,116.00000000000004,5.0,16.410703774640965,0.8,116.00000000000004,116.00000000000004,23.260731703426096,9.354702021145336,13.90602968228076,116.00000000000003,116.00000000000004,116.00000000000003,0.0,5,5,1.0,0.9827179890023566,0.48978790259230165,0.835820895522388,0.8837391987431265,0.5003927729772192,0.7473291437549097
BCHMF,2.0,24.002446542169444,12.001223271084722,373.7945566990687,373.7945566990687,1.0,10.36786830135176,10.36786830135176,373.7945566990687,373.7945566990687,3.0,13.634578240817685,0.6666666666666666,373.7945566990687,373.7945566990687,19.306145470445827,9.381235184331995,9.924910286113832,373.7945566990687,373.7945566990687,373.79455669906866,0.0,3,3,1.0,0.9238020424194815,0.48978790259230165,0.9300864100549883,0.802827965435978,0.5003927729772192,0.7404163393558524
BABLD,2.0,17.68325472262363,8.841627361311815,599.0384550908441,599.0384550908441,1.0,8.313057583130576,8.313057583130576,599.0384550908441,599.0384550908441,3.0,9.370197139493055,0.6666666666666666,599.0384550908441,599.0384550908441,16.164071920620067,7.155114970281299,9.008956950338767,599.0384550908441,599.0384550908441,599.0384550908441,0.0,3,3,1.0,0.906127258444619,0.48978790259230165,0.9524744697564808,0.802827965435978,0.5003927729772192,0.7395915161036921
BABL,2.0,17.68325472262363,8.841627361311815,599.0384550908441,599.0384550908441,1.0,8.313057583130576,8.313057583130576,599.0384550908441,599.0384550908441,3.0,9.370197139493055,0.6666666666666666,599.0384550908441,599.0384550908441,16.164071920620067,7.155114970281299,9.008956950338767,599.0384550908441,599.0384550908441,599.0384550908441,0.0,3,3,1.0,0.906127258444619,0.48978790259230165,0.9524744697564808,0.802827965435978,0.5003927729772192,0.7395915161036921
AGGI,2.0,22.775035358462915,11.387517679231458,372.10359370744646,372.10359370744646,1.0,11.882647795960487,11.882647795960487,372.10359370744646,372.10359370744646,3.0,10.892387562502428,0.6666666666666666,372.10359370744646,372.10359370744646,20.528980861545314,10.751864351127573,9.777116510417741,372.1035937074464,372.1035937074465,372.10359370744646,0.0,3,3,1.0,0.9198743126472899,0.48978790259230165,0.9293008641005499,0.802827965435978,0.5003927729772192,0.7390809112333072
ASPR,2.0,33.71088659659673,16.855443298298365,200.000021827838,200.000021827838,1.0,24.699641129661416,24.699641129661416,200.000021827838,200.000021827838,3.0,9.011245466935314,0.6666666666666666,200.000021827838,200.000021827838,27.629257351775507,17.40554292439887,10.223714427376638,200.00002182783797,200.000021827838,200.00002182783797,0.0,3,3,1.0,0.9277297721916732,0.48978790259230165,0.8931657501963864,0.802827965435978,0.5003927729772192,0.7342105263157894
BBBK,1.0,5.715617715617717,5.715617715617717,0.2184996358339278,0.2184996358339278,0.0,0.0,0.0,0.0,0.0,1.0,5.715617715617717,1.0,0.2184996358339278,0.0,3.8312931302549837,0.0,3.8312931302549837,0.2184996358339278,0.0,0.2184996358339278,0.8371361537337433,1,1,1.0,0.6952081696779262,0.9285153181461115,0.5121759622937941,0.94344069128044,0.5003927729772192,0.7339355852317361
AVVH,1.0,6.349632080647696,6.349632080647696,48100.00092259141,48100.00092259141,1.0,8.099382369455363,8.099382369455363,48100.00092259141,48100.00092259141,2.0,-1.7497502888076664,0.5,6053.799748193983,8056.435957581158,6.349632080647696,6.9712030095067155,-0.6215709288590192,6053.799748193983,8056.435957581158,7055.11785288757,1244.7804488354916,2,2,1.0,0.46975648075412413,0.98114689709348,0.9945011783189317,0.49410840534171246,0.5003927729772192,0.7336213668499607
AIMLF,2.0,21.054358338906745,10.527179169453373,389.366326666933,389.366326666933,1.0,13.52813852813853,13.52813852813853,389.366326666933,389.366326666933,3.0,7.526219810768215,0.6666666666666666,389.366326666933,389.366326666933,19.103453877565848,10.53572487921273,8.567728998353118,389.366326666933,389.366326666933,389.366326666933,0.0,3,3,1.0,0.8970934799685781,0.48978790259230165,0.9340141398271798,0.802827965435978,0.5003927729772192,0.7331893165750197
ASKH,2.0,16.88796054926919,8.443980274634596,352.72377303098506,352.72377303098506,1.0,5.201837873318017,5.201837873318017,352.72377303098506,352.72377303098506,3.0,11.686122675951175,0.6666666666666666,352.72377303098506,352.72377303098506,13.207368354721055,4.706817550334741,8.500550804386314,352.72377303098506,352.72377303098506,352.72377303098506,0.0,3,3,1.0,0.8963079340141398,0.48978790259230165,0.9245875883739199,0.802827965435978,0.5003927729772192,0.7310683424980362
BDCM,1.0,6.083916083916084,6.083916083916084,8229.411456198643,8229.411456198643,1.0,5.50959825846032,5.50959825846032,8229.411456198643,8229.411456198643,2.0,0.5743178254557639,0.5,6053.799748193983,8056.435957581158,5.504954920918076,5.50959825846032,-0.004643337542244552,6053.799748193983,8056.435957581158,7055.11785288757,9.298915894505791,2,2,1.0,0.5090337784760408,0.9324430479183032,0.9945011783189317,0.49410840534171246,0.5003927729772192,0.7307934014139827
BAJFF,4.0,27.04047337080341,6.760118342700853,52.21164079899334,52.21164079899334,1.0,6.354978354978353,6.354978354978353,52.21164079899334,52.21164079899334,5.0,20.685495015825058,0.8,52.21164079899334,52.21164079899334,23.07881024449987,4.94926211925897,18.129548125240902,52.21164079899334,52.21164079899334,52.21164079899334,0.0,5,5,1.0,0.9984289080911233,0.48978790259230165,0.7289866457187746,0.8837391987431265,0.5003927729772192,0.7306755695208169
ABGSF,2.0,19.35015043790301,9.675075218951505,110.26191062269052,110.26191062269052,1.0,5.895691609977324,5.895691609977324,110.26191062269052,110.26191062269052,3.0,13.454458827925688,0.6666666666666666,110.26191062269052,110.26191062269052,16.02479251140887,4.1546236582055664,11.870168853203303,110.26191062269052,110.26191062269052,110.26191062269054,0.0,3,3,1.0,0.9560094265514533,0.48978790259230165,0.8303220738413197,0.802827965435978,0.5003927729772192,0.7301256873527102
AZTA,3.0,25.146019112000683,8.382006370666895,150.0972202671736,150.0972202671736,1.0,13.319327731092436,13.319327731092436,150.0972202671736,150.0972202671736,4.0,11.826691380908247,0.75,150.0972202671736,150.0972202671736,21.597433828495188,12.669736452383459,8.927697376111729,150.0972202671736,150.0972202671736,150.0972202671736,0.0,4,4,1.0,0.9041633935585232,0.48978790259230165,0.8703849175176748,0.8735271013354281,0.5003927729772192,0.7296543597800471
AABVF,2.0,15.722365871948632,7.861182935974316,306.6666679084305,306.6666679084305,1.0,7.174914097379679,7.174914097379679,306.6666679084305,306.6666679084305,3.0,8.547451774568954,0.6666666666666666,306.6666679084305,306.6666679084305,14.27228412978505,6.175505793779283,8.096778336005766,306.6666679084305,306.6666679084305,306.6666679084305,0.0,3,3,1.0,0.8845247446975648,0.48978790259230165,0.9183032207384132,0.802827965435978,0.5003927729772192,0.7262765121759623
AHNR,3.0,27.210155472708657,9.070051824236218,136.36363913451356,136.36363913451356,2.0,14.832103427689473,7.416051713844737,136.36363913451356,136.36363913451356,5.0,12.378052045019183,0.6,136.36363913451356,136.36363913451356,23.978193100523207,12.444178026703398,11.534015073819809,136.36363913451356,136.36363913451356,136.36363913451356,0.0,5,5,1.0,0.9481539670070699,0.48978790259230165,0.8570306362922231,0.7128829536527886,0.5003927729772192,0.7241162608012569
ALVLF,3.0,22.51536055539011,7.505120185130036,349.99999329447814,349.99999329447814,1.0,15.5,15.5,349.99999329447814,349.99999329447814,4.0,7.01536055539011,0.75,349.99999329447814,349.99999329447814,18.222209740215984,11.482682420566627,6.739527319649357,349.99999329447814,349.99999329447814,349.99999329447814,0.0,4,4,1.0,0.8381775333857031,0.48978790259230165,0.9238020424194815,0.8735271013354281,0.5003927729772192,0.7205420267085625
BBTT,2.0,27.958454597923147,13.979227298961574,203.3333327124519,203.3333327124519,1.0,18.53448275862069,18.53448275862069,203.3333327124519,203.3333327124519,3.0,9.423971839302457,0.6666666666666666,203.3333327124519,203.3333327124519,20.67536506262973,13.061029249096844,7.614335813532886,203.3333327124519,203.3333327124519,203.3333327124519,0.0,3,3,1.0,0.8688138256087982,0.48978790259230165,0.8947368421052632,0.802827965435978,0.5003927729772192,0.7168499607227024
AOAO,3.0,26.868829982123874,8.956276660707958,90.9158281112492,90.9158281112492,2.0,14.97115870462009,7.485579352310045,90.9158281112492,90.9158281112492,5.0,11.897671277503784,0.6,90.9158281112492,90.9158281112492,24.80742016646146,13.45077767430434,11.356642492157118,90.91582811124918,90.91582811124918,90.91582811124917,0.0,5,5,1.0,0.9450117831893166,0.48978790259230165,0.8043990573448547,0.7128829536527886,0.5003927729772192,0.7126472898664572
BCCEF,2.0,13.278650119538185,6.639325059769092,668.5345020896564,668.5345020896564,1.0,5.8041351010101,5.8041351010101,668.5345020896564,668.5345020896564,3.0,7.474515018528084,0.6666666666666666,668.5345020896564,668.5345020896564,11.050378493929266,4.995665377688052,6.0547131162412136,668.5345020896564,668.5345020896564,668.5345020896564,0.0,2,3,1.0,0.8114689709347996,0.48978790259230165,0.9567949725058916,0.802827965435978,0.5003927729772192,0.7120581304006285
ARES,2.0,16.354856175240723,8.177428087620362,165.92974332055374,165.92974332055374,1.0,6.994979679655749,6.994979679655749,165.92974332055374,165.92974332055374,3.0,9.359876495584974,0.6666666666666666,165.92974332055374,165.92974332055374,14.065885425172688,6.994979679655749,7.070905745516939,165.92974332055374,165.92974332055374,165.92974332055374,0.0,3,3,1.0,0.8507462686567164,0.48978790259230165,0.8790259230164965,0.802827965435978,0.5003927729772192,0.7082875098193244
AWON,2.0,11.716586397761862,5.858293198880931,633.6996308005415,633.6996308005415,1.0,5.596131823387199,5.596131823387199,633.6996308005415,633.6996308005415,3.0,6.120454574374663,0.6666666666666666,633.6996308005415,633.6996308005415,9.646313327326563,3.943527444436826,5.702785882889737,633.6996308005415,633.6996308005415,633.6996308005415,0.0,3,3,1.0,0.7894736842105263,0.48978790259230165,0.9544383346425765,0.802827965435978,0.5003927729772192,0.7049882168106835
AVRI,3.0,36.276093960592064,12.092031320197355,8004.767951500605,8004.767951500605,4.0,35.49088752195618,8.872721880489046,8004.767951500605,8004.767951500605,7.0,0.7852064386358819,0.42857142857142855,6053.799748193983,8004.767951500605,27.939332703634598,29.350725203238497,-1.411392499603899,6053.799748193983,8004.767951500605,7168.638721512053,2753.581889112661,7,7,1.0,0.42498036135113904,0.99057344854674,0.9968578161822467,0.30086410054988216,0.5003927729772192,0.7041633935585232
AHFCF,2.0,13.082348046134037,6.541174023067018,266.6666728754841,266.6666728754841,1.0,6.5958973971516,6.5958973971516,266.6666728754841,266.6666728754841,3.0,6.486450648982436,0.6666666666666666,266.6666728754841,266.6666728754841,10.745282737611607,4.886360973557023,5.858921764054584,266.6666728754841,266.6666728754841,266.6666728754841,0.0,3,3,1.0,0.8020424194815396,0.48978790259230165,0.9112333071484682,0.802827965435978,0.5003927729772192,0.7001178318931658
